time,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,vel_x,vel_y,vel_z,pos_error,quat_error
1746279641.0811672,-1.9827584028244019,8.052085876464844,2.4664995670318604,0.9857049538805432,-0.018642033071363154,-0.027473768444312298,-0.16517690681748065,0.11136587709188461,-0.0854126438498497,0.05986875295639038,0.06428444764738495,1.5393774623513496
1746279641.1250417,-1.9816685914993286,8.051254272460938,2.4670984745025635,0.985341989525081,-0.018007848805647146,-0.028466845431624595,-0.16723193406559703,0.10656899213790894,-0.08093585073947906,0.05987032130360603,0.0636046489116713,1.5389315489830626
1746279641.1867986,-1.9806277751922607,8.050466537475586,2.4676971435546875,0.9849816042015501,-0.01730371327508655,-0.029396289332940348,-0.16925625266113103,0.10157373547554016,-0.07654683291912079,0.05982847139239311,0.06297324061299986,1.538440980696146
1746279641.2612593,-1.9796377420425415,8.049722671508789,2.468295097351074,0.9846240156684446,-0.016534415821060116,-0.03025844694873079,-0.17125007226466674,0.09638997912406921,-0.07226012647151947,0.059745270758867264,0.06238722996795808,1.5379088077253618
1746279641.3083956,-1.9787003993988037,8.049020767211914,2.4688918590545654,0.9842694209813905,-0.015704796086964755,-0.031049895196699616,-0.1732136550884468,0.09102834761142731,-0.06808952987194061,0.059622764587402344,0.06184193590837995,1.537338110949936
1746279641.3707192,-1.9778175354003906,8.048360824584961,2.469487428665161,0.9839180038686609,-0.014819715498092946,-0.031767432469625365,-0.17514727497153132,0.08550018072128296,-0.06404808163642883,0.05946294218301773,0.061333906607307476,1.5367319852708046
1746279641.4182165,-1.976990818977356,8.04773998260498,2.470081090927124,0.9835699515599292,-0.013884060857325601,-0.032408106691774734,-0.17705111652616962,0.0798175185918808,-0.06014807149767876,0.0592678003013134,0.06085778069045618,1.5360935445398647
1746279641.515046,-1.9762216806411743,8.047158241271973,2.470672607421875,0.983225427601199,-0.012902739976835699,-0.03296922404463484,-0.1789254260451097,0.0739930272102356,-0.05640101432800293,0.059039268642663956,0.06041029835075598,1.5354259164881736
1746279641.5436842,-1.9755114316940308,8.046611785888672,2.471261739730835,0.982884579773171,-0.011880668685017155,-0.03344835663591354,-0.1807704621725314,0.06803999096155167,-0.05281766504049301,0.058779265731573105,0.05998529957169324,1.5347322359100628
1746279641.5902214,-1.9748612642288208,8.046100616455078,2.4718480110168457,0.9825475490744049,-0.01082276754133981,-0.033843357449984554,-0.1825864416300905,0.061972249299287796,-0.04940798878669739,0.058489665389060974,0.059579840192963134,1.534015644122031
1746279641.6515787,-1.9742722511291504,8.045623779296875,2.472431182861328,0.9822144593872111,-0.00973395150685393,-0.03415236937809449,-0.18437359253595104,0.05580415576696396,-0.046181175857782364,0.05817228928208351,0.05919025238767775,1.5332792817007888
1746279641.7109797,-1.973745346069336,8.045177459716797,2.4730114936828613,0.9818854131455325,-0.008619124134440772,-0.03437383506459845,-0.18613217243167265,0.04955052584409714,-0.043145619332790375,0.05782892554998398,0.05881062142769767,1.5325262847051506
1746279641.7679129,-1.9732813835144043,8.044760704040527,2.473587989807129,0.981560508684669,-0.007483174078693224,-0.034506492560323614,-0.18786237480556384,0.04322659596800804,-0.04030890390276909,0.05746132507920265,0.05843799599178906,1.531759784706637
1746279641.8296404,-1.9728809595108032,8.044370651245117,2.474160671234131,0.9812398237782274,-0.006330958871693753,-0.03454939999378891,-0.18956441161649373,0.03684796020388603,-0.0376778244972229,0.05707119405269623,0.05806778762826414,1.5309828968258103
