elapsed time,timestamp,topic,value
14.136,1746018912.936000000,/flightmare_control/control_delay_ms.data,39.31927680969238
14.163,1746018912.963000000,/flightmare_control/control_delay_ms.data,27.637481689453125
14.179,1746018912.979000000,/flightmare_control/control_delay_ms.data,26.9930362701416
14.244,1746018913.044000000,/flightmare_control/control_delay_ms.data,76.89380645751953
14.285,1746018913.085000000,/flightmare_control/control_delay_ms.data,28.52940559387207
14.345,1746018913.145000000,/flightmare_control/control_delay_ms.data,35.23421287536621
14.346,1746018913.146000000,/flightmare_control/control_delay_ms.data,32.75918960571289
14.415,1746018913.215000000,/flightmare_control/control_delay_ms.data,71.05040550231934
14.43,1746018913.230000000,/flightmare_control/control_delay_ms.data,20.769834518432617
14.486,1746018913.286000000,/flightmare_control/control_delay_ms.data,16.622543334960938
14.486,1746018913.286000000,/flightmare_control/control_delay_ms.data,22.729873657226562
14.516,1746018913.316000000,/flightmare_control/control_delay_ms.data,33.11324119567871
14.546,1746018913.346000000,/flightmare_control/control_delay_ms.data,19.426584243774414
14.582,1746018913.382000000,/flightmare_control/control_delay_ms.data,22.71437644958496
14.582,1746018913.382000000,/flightmare_control/control_delay_ms.data,25.98881721496582
14.62,1746018913.420000000,/flightmare_control/control_delay_ms.data,43.495893478393555
14.669,1746018913.469000000,/flightmare_control/control_delay_ms.data,36.92269325256348
14.682,1746018913.482000000,/flightmare_control/control_delay_ms.data,16.700267791748047
14.682,1746018913.482000000,/flightmare_control/control_delay_ms.data,16.30258560180664
14.702,1746018913.502000000,/flightmare_control/control_delay_ms.data,11.544466018676758
14.718,1746018913.518000000,/flightmare_control/control_delay_ms.data,23.824691772460938
14.735,1746018913.535000000,/flightmare_control/control_delay_ms.data,18.45693588256836
14.752,1746018913.552000000,/flightmare_control/control_delay_ms.data,20.100116729736328
14.805,1746018913.605000000,/flightmare_control/control_delay_ms.data,20.700931549072266
14.83,1746018913.630000000,/flightmare_control/control_delay_ms.data,28.383731842041016
14.845,1746018913.645000000,/flightmare_control/control_delay_ms.data,25.525331497192383
14.868,1746018913.668000000,/flightmare_control/control_delay_ms.data,28.271198272705078
14.883,1746018913.683000000,/flightmare_control/control_delay_ms.data,19.135713577270508
14.883,1746018913.683000000,/flightmare_control/control_delay_ms.data,16.385316848754883
14.927,1746018913.727000000,/flightmare_control/control_delay_ms.data,19.22464370727539
14.964,1746018913.764000000,/flightmare_control/control_delay_ms.data,22.51601219177246
14.972,1746018913.772000000,/flightmare_control/control_delay_ms.data,44.65174674987793
15.008,1746018913.808000000,/flightmare_control/control_delay_ms.data,17.83299446105957
15.027,1746018913.827000000,/flightmare_control/control_delay_ms.data,18.208980560302734
15.039,1746018913.839000000,/flightmare_control/control_delay_ms.data,21.270036697387695
15.067,1746018913.867000000,/flightmare_control/control_delay_ms.data,18.83721351623535
15.08,1746018913.880000000,/flightmare_control/control_delay_ms.data,30.934572219848633
15.095,1746018913.895000000,/flightmare_control/control_delay_ms.data,15.872716903686523
15.134,1746018913.934000000,/flightmare_control/control_delay_ms.data,13.943195343017578
15.158,1746018913.958000000,/flightmare_control/control_delay_ms.data,28.89394760131836
15.188,1746018913.988000000,/flightmare_control/control_delay_ms.data,26.146888732910156
15.207,1746018914.007000000,/flightmare_control/control_delay_ms.data,21.80767059326172
15.221,1746018914.021000000,/flightmare_control/control_delay_ms.data,24.439334869384766
15.3,1746018914.100000000,/flightmare_control/control_delay_ms.data,66.12777709960938
15.316,1746018914.116000000,/flightmare_control/control_delay_ms.data,28.66387367248535
15.345,1746018914.145000000,/flightmare_control/control_delay_ms.data,22.785186767578125
15.362,1746018914.162000000,/flightmare_control/control_delay_ms.data,21.043777465820312
15.387,1746018914.187000000,/flightmare_control/control_delay_ms.data,23.51975440979004
15.401,1746018914.201000000,/flightmare_control/control_delay_ms.data,18.045663833618164
15.494,1746018914.294000000,/flightmare_control/control_delay_ms.data,69.79489326477051
15.518,1746018914.318000000,/flightmare_control/control_delay_ms.data,35.030364990234375
15.518,1746018914.318000000,/flightmare_control/control_delay_ms.data,16.070842742919922
15.61,1746018914.410000000,/flightmare_control/control_delay_ms.data,88.60540390014648
15.626,1746018914.426000000,/flightmare_control/control_delay_ms.data,21.18086814880371
15.698,1746018914.498000000,/flightmare_control/control_delay_ms.data,70.67418098449707
15.732,1746018914.532000000,/flightmare_control/control_delay_ms.data,20.287036895751953
15.75,1746018914.550000000,/flightmare_control/control_delay_ms.data,26.601791381835938
15.763,1746018914.563000000,/flightmare_control/control_delay_ms.data,19.00029182434082
15.797,1746018914.597000000,/flightmare_control/control_delay_ms.data,22.28403091430664
15.816,1746018914.616000000,/flightmare_control/control_delay_ms.data,25.77829360961914
15.874,1746018914.674000000,/flightmare_control/control_delay_ms.data,44.94166374206543
15.939,1746018914.739000000,/flightmare_control/control_delay_ms.data,56.79917335510254
15.952,1746018914.752000000,/flightmare_control/control_delay_ms.data,28.310537338256836
15.986,1746018914.786000000,/flightmare_control/control_delay_ms.data,33.45537185668945
16.009,1746018914.809000000,/flightmare_control/control_delay_ms.data,33.319950103759766
16.125,1746018914.925000000,/flightmare_control/control_delay_ms.data,96.63796424865723
16.145,1746018914.945000000,/flightmare_control/control_delay_ms.data,25.91872215270996
16.162,1746018914.962000000,/flightmare_control/control_delay_ms.data,17.008304595947266
16.18,1746018914.980000000,/flightmare_control/control_delay_ms.data,21.433353424072266
16.211,1746018915.011000000,/flightmare_control/control_delay_ms.data,27.64725685119629
16.247,1746018915.047000000,/flightmare_control/control_delay_ms.data,16.51906967163086
