time,thrust1,thrust2,thrust3,thrust4,pos_error
1746065785.1385152,2.325477646390772,2.7690308700754285,2.2368949139041194,2.5904791474122466,1.6636153450979114
1746065785.159854,2.338787842404326,2.7880674321120478,2.230130711617902,2.5703785388477507,1.6368078193366058
1746065785.1834748,2.3509824156316514,2.805692511621835,2.224803876831081,2.5521176131126126,1.6099732893815273
1746065785.2079775,2.3619296806527337,2.8217005929280194,2.2209617398192045,2.535777464253962,1.5831170315308796
1746065785.233033,2.3715263129564996,2.8359183977487312,2.218632779556801,2.5214117150757347,1.5562444999128882
1746065785.2775178,2.3796961721902488,2.8482047326107494,2.2178291104659613,2.5090504201509876,1.5293616999327826
1746065785.3227012,2.3863910977519995,2.858451674751662,2.21854888633122,2.4987043336300383,1.5024739096694872
1746065785.3510463,1.977962395846716,2.2832655338638648,2.353576442166165,3.124188070775386,1.4755869142348859
1746065785.3738008,1.8801743252841099,2.3901313353182094,2.5233955590753667,3.0850507837244314,1.9689767315265525
1746065785.4023342,1.9047992284560133,2.412608847459506,2.506413338768666,3.0453675394040562,1.9422305909861943
1746065785.4236171,1.9111508791665708,2.432446584035961,2.497823709933979,3.0114071031175937,1.915501373960716
1746065785.4580042,1.9289131263305117,2.454939449875111,2.4783697554134756,2.976748466633905,1.888795011204409
1746065785.484183,1.9478654359898309,2.4798047391776485,2.457707999799941,2.9401912737969846,1.8621173627498258
1746065785.5023956,1.969816621739835,2.507019429269398,2.4347942866852508,2.902027953496517,1.835473925024829
1746065785.5364583,1.9936554903420995,2.5360478784473095,2.4109649066521004,2.8630726491276848,1.8088694317576866
1746065785.561588,2.0191646302346085,2.5664283281259532,2.3866537131410968,2.824059506850859,1.7823081760249309
1746065785.5875452,2.045928687516011,2.5976830454028486,2.3624027832330055,2.7856282865063045,1.7557942783783802
1746065785.6120067,2.0736122255370937,2.629363754453103,2.338610320870892,2.7482916979070127,1.72933067236357
1746065785.6396108,2.101880003200792,2.661043381366421,2.315615704792673,2.7124540640292323,1.7029202848565486
1746065785.6641471,2.130414968472113,2.6923198483216924,2.2936889881414064,2.6784240805314927,1.6765654548285724
1746065785.6916633,2.1589132418859616,2.7228167635769496,2.2730446624851997,2.6464301710689435,1.6502680256901956
1746065785.720519,2.1870880546483438,2.752184695457653,2.2538481352059545,2.6166350187210163,1.6240295132790126
1746065785.7551637,2.2146695650857358,2.780104924427803,2.236225202591916,2.5891486028847677,1.5978508247551007
1746065785.7730417,2.241406199195138,2.806289033184217,2.2202673135093876,2.564037769524458,1.571733061706833
1746065785.8052242,2.267067021093488,2.8304822917170522,2.206037806765784,2.541335071546354,1.5456769991455463
1746065785.8323658,2.2914444376675576,2.8524651750388546,2.1935772347922686,2.521048110465981,1.5196830645904165
1746065785.8579547,1.9669181698228386,2.338029841420409,2.233087263347218,3.1190329226738935,1.493751735634134
1746065785.8837655,1.865716537014263,2.4271537486785553,2.4027103421965057,3.0691474894967374,1.9382771835243002
1746065785.909476,1.9040879491222646,2.467549851434865,2.3762971954756043,3.013317179459497,1.9126091389802182
1746065785.9451005,1.9221614622654872,2.49566014675115,2.3612620737846273,2.9727308367704595,1.8870008972928993
1746065785.9581153,1.9529938026624332,2.526776478676566,2.33394134001127,2.9328816331811205,1.8614529361878722
1746065785.9833515,1.9842766014653808,2.558624719652926,2.3072283550121844,2.8933463911643447,1.8359645844726689
1746065786.0123506,2.0183352213248367,2.592217637617532,2.279249684872425,2.853223916524197,1.810535236694827
1746065786.034341,2.053732149721376,2.626896505466293,2.251667690930839,2.8131890029950495,1.7851642077166694
1746065786.0577765,2.0902924476694955,2.6623219246621814,2.224688244052346,2.7736962647042556,1.7598493791687575
1746065786.0879264,2.1275186491204106,2.6980185225097637,2.198783715048474,2.7352400143638214,1.734589261352306
1746065786.1108587,2.1650300955446893,2.733559304306821,2.174226019650116,2.6981940144103818,1.7093813841239986
1746065786.1245952,2.2024274917135895,2.7685260456983163,2.1512540127383684,2.6628562200163644,1.6842229882632918
1746065786.1622953,2.2393292957312085,2.802525693711113,2.1300409785171475,2.629447686565997,1.6591116264715906
1746065786.1927083,2.275367875141573,2.8351914863007366,2.1107169710251092,2.598129444026676,1.6340438975839056
1746065786.22324,2.3101931006431555,2.866184595887017,2.0933744426736722,2.569014167940786,1.609016716743784
1746065786.244411,2.3434762053517075,2.8951958501309956,2.078074554808601,2.5421739466952813,1.584026751783326
1746065786.2869613,2.374915079998708,2.921950913576263,2.064855818903145,2.5176520497817667,1.5590704231207715
1746065786.3165631,2.4042359321778353,2.946207248628934,2.053735785641933,2.4954666677190893,1.5341447990852637
1746065786.3403318,2.431201132578078,2.9677624617413723,2.0447192226613864,2.475619491531691,1.509246369810135
1746065786.3778472,2.1752174747133517,2.469346019692027,2.0382785617247436,3.0705822445196884,1.4843722174522767
1746065786.3846843,2.0450328425710156,2.536605209391511,2.207085771697175,3.043359086711823,1.8878019483585635
1746065786.414759,2.0778827082989597,2.5803826008905513,2.1840380485440196,2.9867742685092846,1.86313858742899
1746065786.4486005,2.0948983557843155,2.606977820719696,2.1790235215411715,2.9495670620479424,1.8384893621415297
1746065786.4799123,2.123967486040405,2.6370527278298455,2.1609983589088193,2.9110237111333936,1.8138523078325146
1746065786.5078576,2.1530162977590517,2.6673230435902977,2.144698048205583,2.8730476661201165,1.789225001211753
1746065786.5358324,2.184051941275973,2.6993371278687674,2.1274271841118413,2.8339685541973743,1.7646050958025632
1746065786.5597606,2.215525736758662,2.7323447187891263,2.110943461942503,2.794674249266228,1.7399905417188353
1746065786.6039214,2.2472364052653564,2.7660583518360053,2.095237449570611,2.7555540655039192,1.7153785639043584
1746065786.6469967,2.2786601574678613,2.799983647449822,2.0807000521734915,2.7171581741946453,1.6907666691228111
1746065786.6733563,2.3094203603355363,2.8336845401871398,2.0675064578481703,2.679896804422791,1.6661522373015536
1746065786.6936338,2.3391319091999163,2.8667261144708815,2.0558329661603314,2.644119458965639,1.6415320068362442
1746065786.7294514,2.367447778158286,2.8986978077067,2.0458030224827275,2.6100982440341287,1.6169036696800296
1746065786.757817,2.394048431328362,2.9292137917618515,2.0375145867912385,2.578046168383395,1.592264388107912
1746065786.78243,2.4186514758206865,2.9579162318712253,2.031037581765894,2.5481250182471125,1.567611393227468
1746065786.82617,2.441010798722298,2.9844782750253387,2.0264230071654015,2.5204547706207943,1.5429420652133956
1746065786.853522,2.4609219990278617,3.0086070131479636,2.023703743820871,2.4951204239445914,1.518253940533639
1746065786.880734,2.271571030910468,2.530173217023998,1.9868429239603504,3.102300670068806,1.4935454748226809
1746065786.9260204,2.122814170080011,2.581130325299322,2.1648885298885876,3.097639844876685,1.8636588720137157
1746065786.9460816,2.1447404820634945,2.6281247437466995,2.1492908454803423,3.0333325756645375,1.8391586883051567
1746065786.965245,2.1541518087457194,2.656499047645166,2.152057624243522,2.9900169524071565,1.8146324671969891
1746065787.0001612,2.1755976084165387,2.689527266067595,2.1413186834019244,2.9434677422070794,1.79007922851415
1746065787.0245237,2.1970056068846766,2.7228043105955715,2.1322928171810607,2.8978458251257146,1.765497745792721
1746065787.0482006,2.2202477853364564,2.7581324887593386,2.1221954971855364,2.8510690313065488,1.7408871603985177
1746065787.07368,2.2437291212537276,2.7945920027237863,2.112824581972633,2.8043389378623904,1.7162465941082932
1746065787.0987473,2.267266955177468,2.8318593713207045,2.104133184055256,2.758085420578098,1.6915743008615274
1746065787.117916,2.2903590891789647,2.869349893822056,2.0965021288734915,2.7129612092544257,1.666868950694039
1746065787.1478736,2.3126682801930514,2.9065442471739558,2.0900930890816762,2.669436561796056,1.6421295122740884
1746065787.1764224,2.333855325246722,2.94291482971404,2.08507435746799,2.627909792215956,1.6173543631862777
1746065787.1953979,2.353629587277739,2.977958769008391,2.081565036026816,2.5886863022144073,1.592542365593017
1746065787.2201893,2.3717353836470565,3.011199609919886,2.0796620024257537,2.5520005050013292,1.5676918225167933
1746065787.253719,2.3879578045869936,3.0421895462074957,2.0794352275941868,2.5180248045355715,1.542801693841962
1746065787.279042,2.402124471423181,3.070519279379042,2.0809355015172213,2.486881531189791,1.517870800220291
1746065787.2958064,2.2747374559616658,2.6054267163826386,2.0076713124699217,3.1010648730220147,1.492898721798863
1746065787.320941,2.119229978802864,2.6345884282692853,2.1944888166201473,3.1155113432897745,1.8393492238159572
1746065787.357919,2.1343875111327244,2.6841488613338687,2.1861536190294077,3.0453570611377256,1.8146678343178428
1746065787.3718982,2.1382062714149477,2.7144370414157444,2.1932891634444607,2.99713702926987,1.7899428068859693
1746065787.4119952,2.154219124538943,2.7506454787544206,2.186851983761254,2.9441049361235847,1.7651744519805967
1746065787.4372573,2.1702634072252116,2.7869941474149695,2.1818510340000716,2.892569945908695,1.7403624837314777
1746065787.4557457,2.188151186818294,2.825470579690315,2.1757607333670212,2.8401465083002564,1.7155068569266816
1746065787.4911087,2.2062770031931285,2.864934234280303,2.1703603352056997,2.788308014059568,1.6906077433087372
1746065787.5236483,2.2244863209546257,2.9049968408376277,2.1656111699581677,2.7374943334703996,1.6656643889459732
1746065787.537126,2.2423074357688884,2.944960615336933,2.1618787300795965,2.6884144725526253,1.640677331073182
1746065787.559342,2.2594470430810913,2.984211098552786,2.159310905112321,2.6415525795198236,1.615646058784134
1746065787.595542,2.275615901966898,3.022123221121351,2.158060884873415,2.5973162323468113,1.5905700862445744
1746065787.63221,2.2905748727041186,3.0581051486304047,2.1582351270391262,2.5560052436757155,1.5654495949269671
1746065787.646386,2.3041241580317986,3.091598127262234,2.1599137728384554,2.517839039904836,1.540283393566942
1746065787.6748834,2.3161038970434014,3.1220858446884145,2.1631530381907607,2.48296946008966,1.515071925866536
1746065787.693812,2.243797237503091,2.6686986594721085,2.050148359595558,3.101616178325547,1.489815361846541
1746065787.730237,2.0866753322620606,2.6731723129839877,2.2415931561866382,3.133062322563189,1.8231265508736318
1746065787.775192,2.099069572524285,2.722835739609064,2.238765139805942,3.0590169003407714,1.7982698779757378
1746065787.8169813,2.100596686478576,2.753173343068453,2.247683144679117,3.0076685312719262,1.7733651731451425
1746065787.827776,2.11444497854554,2.7908393601485737,2.2429811058899927,2.9501606014099218,1.7484131334199706
1746065787.8491669,2.1284237363237066,2.828471927399828,2.239418986178469,2.8946999758189507,1.7234148643837954
1746065787.8754406,2.144258876068821,2.8682193724364766,2.2348031212171735,2.8386171779885325,1.6983708300084974
1746065787.8992913,2.160353932187924,2.9087069919575215,2.2308922486504406,2.783614007621844,1.6732816166654334
1746065787.9200826,2.1765716032084574,2.94949319927276,2.227659447740189,2.730122104263622,1.6481476532820953
1746065787.9506578,2.1924777192508165,2.9897889689507373,2.2254424254772793,2.678884860474011,1.6229691801118684
1746065787.9702559,2.2078168695574614,3.0289093407590935,2.22436452499833,2.630385762580419,1.59774638164028
1746065787.9998255,2.2223394134720498,3.0661650623853345,2.224553289163419,2.585024304376004,1.5724797053196506
1746065788.0289793,2.2358493124744823,3.100912501929144,2.2260872965938763,2.5430800779520673,1.547169573100266
1746065788.0523453,2.2481877815075544,3.13255412289496,2.2290221014197664,2.504749024006289,1.5218160978767383
1746065788.0792456,2.2214641139330116,2.6909240893448874,2.0820072883200704,3.1246512666271085,1.4964200690924176
1746065788.101288,2.063880609340312,2.675608524881647,2.2738310405395463,3.168672586826939,1.8267271454468905
1746065788.12574,2.0749571837782543,2.7247845195756004,2.274380870786731,3.090461865642748,1.8018167487888403
1746065788.1625843,2.0764761697362144,2.7548744776477494,2.2833789855053475,3.035179416759589,1.7768585841313964
1746065788.1858015,2.090230679425756,2.7935542435087886,2.2788378732793126,2.972987922150343,1.7518532835718987
1746065788.212138,2.10434503125655,2.832118936994024,2.2751496556982156,2.913326742339154,1.7268017849816657
1746065788.233036,2.1203126520429407,2.87280119742222,2.270477199680331,2.8533694907789386,1.7017048742484113
1746065788.2616806,2.1365859987870426,2.9140513047736487,2.2665304271627,2.7949519374803815,1.6765633252888659
1746065788.283275,2.153016249093262,2.9553928924880988,2.2632993920837676,2.7385022147485394,1.6513777687501077
1746065788.3094647,2.1691937494859546,2.9959805696182698,2.261089609984247,2.6847737111882686,1.626148764192039
1746065788.3412285,2.184884631556559,3.03509355586853,2.260000674356561,2.6342360404586076,1.600876509287081
1746065788.3654516,2.199864218821816,3.0720101026395987,2.260131209719739,2.587267833195207,1.5755614659095885
1746065788.3955624,2.213959601785631,3.1060654987148633,2.261536045595561,2.5441216848165094,1.5502039393930982
1746065788.4076154,2.2270336565832025,3.1366503299273596,2.264247285595325,2.504960216482365,1.5248044507086147
1746065788.4390898,2.2344646088969107,2.6934167014626147,2.092729554634808,3.119510466568182,1.4993638387073627
1746065788.4577796,2.077405849019708,2.664076906235731,2.2801732797187855,3.1707544305680377,1.8360248666786287
1746065788.4974174,2.0864041448157282,2.7099515656173336,2.2825273660129635,3.093088804157282,1.811101623946232
1746065788.5248585,2.088537681213158,2.7381382677571384,2.2914484474165486,3.036927825349097,1.7861290843089221
1746065788.5564244,2.1020528608943407,2.775173822837516,2.287905702216239,2.974033665379459,1.7611087835854937
1746065788.5753129,2.116168406519358,2.8122333844343257,2.285031461675663,2.9136012910842304,1.736041274711471
1746065788.5980313,2.131927263651571,2.851256650490906,2.2814106643433223,2.8531530422310714,1.7109275518296327
1746065788.629749,2.147981802698502,2.8907248725482453,2.2785104062362787,2.7944272692459684,1.685768853192988
1746065788.6543436,2.164161229297047,2.930116238321764,2.27633593095217,2.737892236938855,1.6605663267265887
1746065788.6956902,2.1801177726273817,2.9686040273588064,2.2751233818862544,2.6842625519650194,1.6353202162268987
1746065788.7057831,2.1956466582164134,3.0054781416065035,2.2749430739734064,2.6339889855127936,1.6100316607293743
1746065788.7325969,2.2105605737031016,3.0400443821146346,2.2758604970666574,2.587420952029218,1.5847013538092989
1746065788.7738657,2.2247144815803965,3.0716678347168953,2.2779062098601166,2.5447830506473843,1.559329522369179
1746065788.8165805,2.237995857625611,3.099776215155637,2.2810941440712753,2.506212318244722,1.533917344698197
1746065788.8618474,2.2503251659321286,3.123869980750173,2.2854218197738843,2.4717742182547093,1.5084660460325723
1746065788.903854,2.2744367200104616,2.6606589024329246,2.0987821311118227,3.0780500180272186,1.4829762887359488
1746065788.934045,2.121598450795411,2.625362628493791,2.2768663828784517,3.132097391308902,1.8340324207873309
1746065788.961804,2.127598601377664,2.6628931094796577,2.2805582284393973,3.0634501831504064,1.8090385778058165
1746065788.9872131,2.130014038332617,2.685904220909588,2.2899044228250243,3.01176836580496,1.7839989560423823
1746065789.0081313,2.1419845823622174,2.716746772742011,2.289217342374526,2.954332363046809,1.7589164583996062
1746065789.0354831,2.154715827913943,2.7481512940519073,2.289044224749007,2.898273066874772,1.7337927048203785
1746065789.057633,2.1687286768108853,2.7813169040984373,2.2884591663395906,2.842138202423615,1.7086304586341394
1746065789.0914643,2.1830572786163085,2.8150070792940967,2.2884602652558015,2.7873553387552414,1.6834304182310371
1746065789.119119,2.1975361132230646,2.848659362479764,2.2890609884506627,2.7345112213642713,1.65819515149492
1746065789.147151,2.2119208813744056,2.8815495936707847,2.290397752866703,2.6842664910907716,1.6329269548550727
1746065789.177253,2.2260564193599,2.9130409654907417,2.292509813412489,2.6370719651929218,1.6076267426219821
1746065789.1988168,2.2398052709280294,2.942527834649496,2.2954291090682517,2.593263854631928,1.5822968687950707
1746065789.2177427,2.2530587711772707,2.9694611710224814,2.2991684596799145,2.5530648170587886,1.5569392389137675
1746065789.2623599,2.265732368262293,2.9933533209943737,2.3037302082642057,2.5166091949876015,1.5315547424081388
1746065789.2996128,2.277765482363255,3.013782222861886,2.309105684497669,2.4839654320502067,1.5061464613329134
1746065789.3155859,2.298018385916539,2.5354508431132214,2.1219897651927844,3.0877332798559225,1.4807155445152174
1746065789.3403316,2.1557055706370076,2.5121578714840433,2.290031739178385,3.1353541593723757,1.8515132147856816
1746065789.3661144,2.1610854328131968,2.5459182113752,2.2947523964864467,3.071832448485156,1.8265525116857264
1746065789.3917005,2.1656886525476797,2.5681357740929482,2.3029642442778258,3.019018360445802,1.8015648037183611
1746065789.4099264,2.177825408358114,2.5969667279462105,2.3036776512904553,2.96188777313947,1.7765528100781656
1746065789.4467697,2.191002009470445,2.627150925366891,2.304545209770988,2.905000604120844,1.7515192763060574
1746065789.4730358,2.2053079245674327,2.659222974795097,2.305144222004678,2.8479833460358965,1.7264661889411739
1746065789.4996223,2.2201183030247633,2.6922305058318363,2.3060669645160012,2.792018898766718,1.701396810000615
1746065789.5433743,2.235252293595156,2.7255893731080625,2.3073624534783623,2.737823139466598,1.6763128401546097
1746065789.587347,2.2505123963685563,2.7586511338466155,2.3091197464783604,2.686039670986506,1.6512160817166568
1746065789.614275,2.265743987284472,2.79081751816005,2.31138307819888,2.637135452246538,1.6261084925888136
1746065789.6465044,2.2808113574096245,2.821524077432999,2.3141875804161844,2.591448153807755,1.600991187633956
1746065789.6706283,2.2955958303554973,2.85024829249978,2.317557234313657,2.5492049238034418,1.5758659094710181
1746065789.7001808,2.309996717562707,2.8765154617030886,2.3215076258558747,2.5105438589412334,1.5507344563989016
1746065789.7229562,2.3239313577645295,2.8999063392326088,2.326048022593028,2.475534038558083,1.5255975729270406
1746065789.754857,2.33733663478362,2.920059057186374,2.331179446828742,2.4441911116952797,1.5004566023460295
1746065789.7721872,2.3381146363494905,2.415364056768995,2.1607594401923746,3.038632695691973,1.4753132630581898
1746065789.8079123,2.219543770618836,2.4133265952419305,2.310676583493655,3.069603050166895,1.8695823283379345
1746065789.837582,2.2271989179166094,2.443933397320574,2.314050720429797,3.013299108793322,1.8448649193135203
1746065789.8635223,2.236133896098373,2.467203230571414,2.3196838141303844,2.9612459603407437,1.8201394165772815
1746065789.8888326,2.2498298548627207,2.495483655081124,2.320982768780475,2.9061300750125483,1.795408718119053
1746065789.938675,2.264449663335784,2.525798412458368,2.322351639156122,2.850258141838006,1.7706748648150206
1746065789.95792,2.279860138923277,2.558072148082949,2.323670842671452,2.7941457340409133,1.7459390865360227
1746065789.993974,2.2957208425978135,2.5915790918433963,2.3252036800466764,2.7388154531143667,1.7212030792050226
1746065790.011475,2.3118557306731033,2.6257247167409767,2.3270123267650766,2.6850398683423227,1.696467894384911
1746065790.036981,2.328095418365324,2.6599092210465436,2.3291610639094755,2.6334413388326126,1.6717344658267075
1746065790.0827596,2.3442898057599466,2.6935615327253486,2.3316981831637276,2.5844874824527113,1.6470035245902945
1746065790.0920026,2.360298897980509,2.726138330107817,2.3346646027354474,2.538514633962687,1.622275199762391
1746065790.1162238,2.3760008551167044,2.7571281690126983,2.338091460079058,2.4957538808467667,1.597549925476192
1746065790.1416063,2.3912858594973376,2.786058173465258,2.3420050864043978,2.456352121845509,1.5728281094446424
1746065790.174189,2.4060626562177077,2.8124986832337413,2.346424585449659,2.4203890942341175,1.5481100299687787
1746065790.201247,2.4202554299620704,2.8360689068291984,2.3513631719200343,2.387891429458219,1.5233955906344638
1746065790.2420335,2.3953651785838153,2.3040433303716834,2.218840205330366,2.9776482220409877,1.4986847320855858
1746065790.2784405,2.308496375844803,2.327868332015974,2.3429365593933418,2.9895067729783924,1.9176541400162643
1746065790.3035815,2.3181243874948305,2.3569554511194064,2.344841030449073,2.9379781509789664,1.8933011928958516
1746065790.3315146,2.3299387422040376,2.3837751594998093,2.3487853982066604,2.8846089257276253,1.8689456199811523
1746065790.3569398,2.3442200472593715,2.4147607979548287,2.3508939214716724,2.8284516165106344,1.8445871861939682
1746065790.3833525,2.359189894975229,2.4483685189108377,2.353079489435166,2.771008442122574,1.82022642290329
1746065790.4167671,2.3746725298306703,2.4841383627670335,2.3553419337822317,2.713330420527237,1.795863532172112
1746065790.4428337,2.390455613129437,2.521410893539943,2.3577978070766386,2.656436105291297,1.7714975523586936
1746065790.4696972,2.406366768188091,2.5595625332172705,2.3605120333570393,2.601135596113636,1.7471287313597883
1746065790.486903,2.4222411485779696,2.5979798848197384,2.363544023036451,2.548057452532671,1.7227561440385248
1746065790.5333874,2.437928688311466,2.636065346476983,2.366941399087165,2.497673633438059,1.6983791813860771
1746065790.5526094,2.453290337752597,2.673241387818331,2.3707442592376755,2.4503232784429954,1.6739962107143942
1746065790.6034508,2.468203102908673,2.7089558964797247,2.374984799698659,2.4062383984007076,1.6496054955577515
1746065790.6330187,2.482558873375442,2.7426867537159603,2.379688253456419,2.3655659000177516,1.6252061321083395
1746065790.661481,2.496268075893275,2.7739517822509177,2.3848741857906814,2.3283842412647626,1.6007961677258338
1746065790.6824198,2.5092565591261966,2.8023138067171836,2.3905560164938424,2.2947194171741296,1.5763739445499763
1746065790.7200391,2.521472079648791,2.8273858459947885,2.396741308304268,2.264559974927431,1.5519384092326094
1746065790.7432516,2.5328786863168578,2.848840645122063,2.403433709047668,2.237863378061468,1.5274878445930022
1746065790.77788,2.5434568352128006,2.8664113903025052,2.410633157326545,2.2145684080564627,1.5030216058539325
1746065790.7916546,2.472875148367568,2.2768040658601967,2.33084449882854,2.793377983029552,1.4785393372332372
1746065790.8166928,2.430199016637371,2.3124974894005486,2.4122593353501953,2.7967462505393685,1.9226414578431243
1746065790.8365145,2.4378955022255804,2.330128402105103,2.4160346190337165,2.7625035659815578,1.8983976636029174
1746065790.8618317,2.4468972370232045,2.351352296102539,2.421511286503823,2.7215261694831394,1.874131032323013
1746065790.8947065,2.456808027718288,2.376106450106742,2.4266691958140494,2.677316094463219,1.8498424459860248
1746065790.9323256,2.467137667154199,2.4035639777261673,2.4318573539189843,2.6312175003611293,1.8255319068282312
1746065790.9594574,2.477768819083405,2.4330836414435955,2.437108232958739,2.5843667213384016,1.8012003475650318
1746065790.9738128,2.488581067054363,2.464037235283315,2.4424654300541184,2.537708419209314,1.7768478874654252
1746065791.0000865,2.4994622005776876,2.495825637003516,2.447967262163087,2.4920117224452847,1.7524743306048294
1746065791.0291572,2.510308357474033,2.5278713623382276,2.453642104735094,2.447885965342746,1.7280798788319813
1746065791.0536878,2.521024977170051,2.559621571501091,2.459513722384286,2.40580222874461,1.7036644263379144
1746065791.0987554,2.5315268274753833,2.5905513231470714,2.465600929676288,2.3661155285521285,1.6792282266610339
1746065791.141049,2.541742192350642,2.6201664725454767,2.4719158425864394,2.329081265176327,1.6547701838096285
1746065791.1700993,2.551611901008301,2.6480079663638683,2.4784681273747062,2.294876975719142,1.6302905223326118
1746065791.2050874,2.561086185252572,2.673658277122846,2.485263888490727,2.2636142968945885,1.605788952072141
1746065791.2275999,2.5701324500915383,2.6967438080861332,2.492303201023304,2.2353545676584936,1.581265360789891
1746065791.2556856,2.578727172967646,2.716942553093604,2.4995857823055334,2.2101187566770495,1.5567194362128969
1746065791.2828374,2.5868599299801587,2.733984528439777,2.5071079189024514,2.187897353535142,1.5321515284908382
1746065791.3070333,2.594531555134495,2.747658324030609,2.5148635241954507,2.1686579288753784,1.5075618265072899
1746065791.3334818,2.4614484564934984,2.1434960569511006,2.489879085832002,2.755350276811721,1.4829515509770654
1746065791.3627942,2.4629998467539926,2.1929821528806275,2.5261824576916885,2.762918278958406,1.950425944097149
1746065791.386777,2.469131349305488,2.2046301958116223,2.532101329371276,2.733710080874537,1.925987848341776
1746065791.4165132,2.4769389429344906,2.224186379640731,2.5365843891053537,2.694881918167977,1.9015287368523706
1746065791.459648,2.4857113363061525,2.2472652652924916,2.54080262272922,2.65214601689435,1.8770491569410055
1746065791.4702106,2.495231915381571,2.2733621482502215,2.544695094120141,2.607003931423324,1.8525518035701047
1746065791.5119073,2.505365020827206,2.3018429998913192,2.548348497855519,2.5606752526708774,1.8280377123969496
1746065791.5593674,2.5159840066203385,2.3321141200164317,2.551827031235971,2.5141724618842303,1.8035077685420418
1746065791.6037986,2.526965213129551,2.3636058174122376,2.555189361032646,2.4683245356073193,1.7789638496901705
1746065791.6282413,2.5381933846581766,2.3957698465001283,2.558486018940327,2.4237940496756964,1.7544068244457784
1746065791.6755805,2.549563088418625,2.428079388548634,2.5617583309637015,2.381096369460371,1.7298364524073617
1746065791.7074196,2.5753336375072746,2.4915688401124765,2.5656622675970358,2.3007813630622818,1.6806600239692364
1746065791.7377043,2.5838358700627824,2.5235165464285365,2.5718351925894813,2.2649456469737332,1.6560548919573623
1746065791.7574468,2.59511611095218,2.552589745002592,2.57509599595993,2.231912551338352,1.6314382292388607
1746065791.7862394,2.605968828493464,2.5795206743515657,2.5787060457055437,2.2017434369768187,1.6068098970876414
1746065791.8280966,2.6165449387586937,2.6038973296179146,2.5824087351005756,2.174677119996876,1.5821700365419182
1746065791.870519,2.6267694175574636,2.6254358951001753,2.5862525825467246,2.1506577954044857,1.5575189334270814
1746065791.900089,2.636624650755614,2.6438906658277634,2.590241060472841,2.129647381021945,1.5328567277234983
1746065791.9279113,2.6460946903565574,2.659070492020564,2.594381777441077,2.1115838436483134,1.5081840575091416
1746065791.9501538,2.440300010412557,2.049631020184026,2.6293334114364626,2.6893034243187395,1.483501256209051
1746065791.968883,2.488390011524655,2.103667247341906,2.619121307445633,2.7045664269215113,1.9725236864385516
1746065792.0094762,2.4962991152044958,2.1152925178463744,2.6236730928652094,2.6748802670974143,1.94797271872033
1746065792.0375118,2.507487423419056,2.1358772871361276,2.623442162923228,2.6368852630001967,1.9234114393954065
1746065792.107862,2.5194202793056757,2.1600218785454546,2.6232284991237336,2.5948146441601607,1.8988406944160487
1746065792.145617,2.5683771047087895,2.25189195927708,2.6107908495635375,2.4569323955014997,1.825086712304558
1746065792.2050443,2.575418268397639,2.287663723589787,2.617997877984106,2.4060448015146485,1.8004908987466282
1746065792.232385,2.5905757853026614,2.3233113406390187,2.615842188982159,2.360786898760405,1.7758905229054691
1746065792.2532861,2.605450541019921,2.359433202615056,2.6143167781036816,2.3168798665864636,1.751285439490375
1746065792.2957575,2.6203453942679955,2.3951146339821694,2.6128094730136344,2.2756437187727294,1.7266752103896776
1746065792.329875,2.635011715156879,2.4299549092748522,2.6115074694942058,2.237162585565331,1.7020594281509915
1746065792.3581054,2.6493712100417444,2.463482552786115,2.610427769326402,2.2016127731319,1.6774368402682154
1746065792.3912055,2.6633313149302595,2.4952742030338326,2.6096088232008077,2.1690728561501995,1.6528071658565409
1746065792.3973694,2.676819219729064,2.5249360762116746,2.609076876726807,2.13957944277353,1.6281697513698277
1746065792.4251325,2.689773754958636,2.5521154900549075,2.6088538462940516,2.113129705318932,1.6035233961866495
1746065792.4577541,2.702150419562148,2.576502066255359,2.6089560118794184,2.0896940018014645,1.5788666083638552
1746065792.4934516,2.7139119925197024,2.59783270704956,2.6093983463561585,2.069222765932801,1.554199476351796
1746065792.5155954,2.725037469409527,2.6158950156863106,2.6101914740207577,2.0516535158175873,1.5295213029966612
1746065792.5446017,2.7355147183642927,2.63053002574626,2.6113437879122166,2.03691263556695,1.50483162805961
1746065792.5789871,2.4533931109291403,2.011944095353994,2.717350117973692,2.5947395997749645,1.480130754401908
1746065792.6115289,2.540232950061515,2.0565127779642243,2.6682695260741394,2.6249331274347156,1.9883317598706094
1746065792.643331,2.5493011845547873,2.069354487663583,2.671596299346447,2.5956275428283098,1.9637062537709051
1746065792.6703155,2.5629977227910703,2.0887039548600814,2.6671124732543126,2.5620878171329533,1.93906808774838
1746065792.688534,2.576636782247446,2.112265403817489,2.6635815614285643,2.523852973411244,1.9144184411059761
1746065792.7160053,2.5913263371949498,2.1388208745640185,2.6592461336618447,2.4832565175952657,1.889757969181231
1746065792.758516,2.6066392769544526,2.1679398975552235,2.654596701995912,2.4412612753376504,1.865087946048547
1746065792.7760117,2.6224261084668763,2.19902209882894,2.649732217474558,2.3988925513996926,1.84040904907746
1746065792.8080866,2.638490177141705,2.2315374312591936,2.6448097778709045,2.356945456393012,1.815721032878892
1746065792.835983,2.65465714430625,2.2649642610563414,2.6399506271846183,2.3160695890713963,1.7910243572635298
